Training iter #50:   Batch Loss = 0.787423, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7457532286643982, Accuracy = 0.54347825050354
Training iter #48900:   Batch Loss = 0.634441, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7647555470466614, Accuracy = 0.5
Training iter #49000:   Batch Loss = 0.609524, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7499747276306152, Accuracy = 0.532608687877655
Training iter #49100:   Batch Loss = 0.656735, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7553122639656067, Accuracy = 0.554347813129425
Training iter #49200:   Batch Loss = 0.683109, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7629907131195068, Accuracy = 0.532608687877655
Training iter #49300:   Batch Loss = 0.581472, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.743910551071167, Accuracy = 0.54347825050354
Training iter #49400:   Batch Loss = 0.670920, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7420546412467957, Accuracy = 0.54347825050354
Training iter #49500:   Batch Loss = 0.676393, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7742416858673096, Accuracy = 0.510869562625885
Training iter #49600:   Batch Loss = 0.637804, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7573431730270386, Accuracy = 0.54347825050354
Training iter #49700:   Batch Loss = 0.656547, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7698749303817749, Accuracy = 0.510869562625885
Training iter #49800:   Batch Loss = 0.622182, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7546630501747131, Accuracy = 0.532608687877655
Training iter #49900:   Batch Loss = 0.650708, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.736886203289032, Accuracy = 0.54347825050354
Training iter #50000:   Batch Loss = 0.716228, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.736751914024353, Accuracy = 0.554347813129425
Training iter #50100:   Batch Loss = 0.600234, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7482969164848328, Accuracy = 0.54347825050354
Training iter #50200:   Batch Loss = 0.649009, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7770802974700928, Accuracy = 0.5
Training iter #50300:   Batch Loss = 0.672559, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7884736061096191, Accuracy = 0.5
Training iter #50400:   Batch Loss = 0.630872, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7675785422325134, Accuracy = 0.510869562625885
Training iter #50500:   Batch Loss = 0.659034, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7536221742630005, Accuracy = 0.532608687877655
Training iter #50600:   Batch Loss = 0.605401, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7421516180038452, Accuracy = 0.54347825050354
Training iter #50700:   Batch Loss = 0.661594, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7505049705505371, Accuracy = 0.532608687877655
Training iter #50800:   Batch Loss = 0.724797, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7718888521194458, Accuracy = 0.510869562625885
Training iter #50900:   Batch Loss = 0.631919, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7733145952224731, Accuracy = 0.5
Training iter #51000:   Batch Loss = 0.636775, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7650191783905029, Accuracy = 0.532608687877655
Training iter #51100:   Batch Loss = 0.688027, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7473722100257874, Accuracy = 0.532608687877655
Training iter #51200:   Batch Loss = 0.661579, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7598172426223755, Accuracy = 0.52173912525177
Training iter #51300:   Batch Loss = 0.654531, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7820309400558472, Accuracy = 0.47826087474823
Training iter #51400:   Batch Loss = 0.623045, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7370179295539856, Accuracy = 0.54347825050354
Training iter #51500:   Batch Loss = 0.645674, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7277522683143616, Accuracy = 0.54347825050354
Training iter #51600:   Batch Loss = 0.714421, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7303513884544373, Accuracy = 0.54347825050354
Training iter #51700:   Batch Loss = 0.618300, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.739550769329071, Accuracy = 0.54347825050354
Training iter #51800:   Batch Loss = 0.638408, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.763091504573822, Accuracy = 0.47826087474823
Training iter #51900:   Batch Loss = 0.695551, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7668375968933105, Accuracy = 0.5
Training iter #52000:   Batch Loss = 0.651305, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7438225746154785, Accuracy = 0.54347825050354
Training iter #52100:   Batch Loss = 0.668350, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7369102239608765, Accuracy = 0.54347825050354
Training iter #52200:   Batch Loss = 0.634864, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7340202331542969, Accuracy = 0.54347825050354
Training iter #52300:   Batch Loss = 0.653843, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7444646954536438, Accuracy = 0.54347825050354
Training iter #52400:   Batch Loss = 0.703723, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7554856538772583, Accuracy = 0.532608687877655
Training iter #52500:   Batch Loss = 0.644998, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7564413547515869, Accuracy = 0.554347813129425
Training iter #52600:   Batch Loss = 0.617409, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.759077250957489, Accuracy = 0.54347825050354
Training iter #52700:   Batch Loss = 0.706197, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7719394564628601, Accuracy = 0.510869562625885
Training iter #52800:   Batch Loss = 0.638110, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.8137960433959961, Accuracy = 0.489130437374115
Training iter #52900:   Batch Loss = 0.657065, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7823293805122375, Accuracy = 0.5
Training iter #53000:   Batch Loss = 0.623298, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7099019289016724, Accuracy = 0.5760869383811951
Training iter #53100:   Batch Loss = 0.689192, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6802195310592651, Accuracy = 0.6521739363670349
Training iter #53200:   Batch Loss = 0.666906, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6765891313552856, Accuracy = 0.6521739363670349
Training iter #53300:   Batch Loss = 0.688455, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6982698440551758, Accuracy = 0.6086956262588501
Training iter #53400:   Batch Loss = 0.660687, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7545445561408997, Accuracy = 0.47826087474823
Training iter #53500:   Batch Loss = 0.690490, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7868210077285767, Accuracy = 0.5
Training iter #53600:   Batch Loss = 0.653032, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.773006021976471, Accuracy = 0.47826087474823
Training iter #53700:   Batch Loss = 0.644670, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7293737530708313, Accuracy = 0.54347825050354
Training iter #53800:   Batch Loss = 0.664546, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7134239077568054, Accuracy = 0.554347813129425
Training iter #53900:   Batch Loss = 0.694452, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7189599871635437, Accuracy = 0.5652173757553101
Training iter #54000:   Batch Loss = 0.689026, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7333381175994873, Accuracy = 0.532608687877655
Training iter #54100:   Batch Loss = 0.656434, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7484747767448425, Accuracy = 0.52173912525177
Training iter #54200:   Batch Loss = 0.664125, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7672277688980103, Accuracy = 0.510869562625885
Training iter #54300:   Batch Loss = 0.663174, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7522038817405701, Accuracy = 0.510869562625885
Training iter #54400:   Batch Loss = 0.634374, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7299977540969849, Accuracy = 0.532608687877655
Training iter #54500:   Batch Loss = 0.665759, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7192310690879822, Accuracy = 0.554347813129425
Training iter #54600:   Batch Loss = 0.639635, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7210875749588013, Accuracy = 0.54347825050354
Training iter #54700:   Batch Loss = 0.644509, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7408151626586914, Accuracy = 0.532608687877655
Training iter #54800:   Batch Loss = 0.720150, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7476435303688049, Accuracy = 0.5
Training iter #54900:   Batch Loss = 0.649848, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7282522916793823, Accuracy = 0.54347825050354
Training iter #55000:   Batch Loss = 0.640542, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7312456369400024, Accuracy = 0.54347825050354
Training iter #55100:   Batch Loss = 0.629696, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7395420670509338, Accuracy = 0.54347825050354
Training iter #55200:   Batch Loss = 0.618846, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.747934103012085, Accuracy = 0.510869562625885
Training iter #55300:   Batch Loss = 0.635739, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.742260754108429, Accuracy = 0.554347813129425
Training iter #55400:   Batch Loss = 0.641763, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7289594411849976, Accuracy = 0.54347825050354
Training iter #55500:   Batch Loss = 0.642882, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7334040999412537, Accuracy = 0.54347825050354
Training iter #55600:   Batch Loss = 0.710150, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7457485795021057, Accuracy = 0.532608687877655
Training iter #55700:   Batch Loss = 0.649728, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7339074611663818, Accuracy = 0.54347825050354
Training iter #55800:   Batch Loss = 0.645745, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7380889654159546, Accuracy = 0.554347813129425
Training iter #55900:   Batch Loss = 0.639771, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7464307546615601, Accuracy = 0.532608687877655
Training iter #56000:   Batch Loss = 0.618872, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7440723180770874, Accuracy = 0.5652173757553101
Training iter #56100:   Batch Loss = 0.641751, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7429174780845642, Accuracy = 0.554347813129425
Training iter #56200:   Batch Loss = 0.651083, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7395682334899902, Accuracy = 0.54347825050354
Training iter #56300:   Batch Loss = 0.621032, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7402264475822449, Accuracy = 0.54347825050354
Training iter #56400:   Batch Loss = 0.690568, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7479905486106873, Accuracy = 0.554347813129425
Training iter #56500:   Batch Loss = 0.645762, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7354277968406677, Accuracy = 0.532608687877655
Training iter #56600:   Batch Loss = 0.638662, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7415960431098938, Accuracy = 0.554347813129425
Training iter #56700:   Batch Loss = 0.621092, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.754751443862915, Accuracy = 0.510869562625885
Training iter #56800:   Batch Loss = 0.624371, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7686248421669006, Accuracy = 0.5
Training iter #56900:   Batch Loss = 0.645693, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7411202788352966, Accuracy = 0.5652173757553101
Training iter #57000:   Batch Loss = 0.611015, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7264876365661621, Accuracy = 0.54347825050354
Training iter #57100:   Batch Loss = 0.635514, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7223649621009827, Accuracy = 0.532608687877655
Training iter #57200:   Batch Loss = 0.667043, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7297289967536926, Accuracy = 0.554347813129425
Training iter #57300:   Batch Loss = 0.645724, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7336477041244507, Accuracy = 0.554347813129425
Training iter #57400:   Batch Loss = 0.627791, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7466563582420349, Accuracy = 0.510869562625885
Training iter #57500:   Batch Loss = 0.626879, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7499278783798218, Accuracy = 0.5
Training iter #57600:   Batch Loss = 0.625737, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7355633974075317, Accuracy = 0.5760869383811951
Training iter #57700:   Batch Loss = 0.664648, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7367821335792542, Accuracy = 0.5652173757553101
Training iter #57800:   Batch Loss = 0.636727, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7420217990875244, Accuracy = 0.554347813129425
Training iter #57900:   Batch Loss = 0.633498, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7440738081932068, Accuracy = 0.532608687877655
Training iter #58000:   Batch Loss = 0.667077, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7395975589752197, Accuracy = 0.554347813129425
Training iter #58100:   Batch Loss = 0.667840, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7249724864959717, Accuracy = 0.554347813129425
Training iter #58200:   Batch Loss = 0.635481, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7296613454818726, Accuracy = 0.554347813129425
Training iter #58300:   Batch Loss = 0.636044, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7367944717407227, Accuracy = 0.532608687877655
Training iter #58400:   Batch Loss = 0.597601, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7368988990783691, Accuracy = 0.54347825050354
Training iter #58500:   Batch Loss = 0.672885, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7380697131156921, Accuracy = 0.554347813129425
Training iter #58600:   Batch Loss = 0.590614, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7588232755661011, Accuracy = 0.5
Training iter #58700:   Batch Loss = 0.690111, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.8177546262741089, Accuracy = 0.47826087474823
Training iter #58800:   Batch Loss = 0.698381, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7232541441917419, Accuracy = 0.54347825050354
Training iter #58900:   Batch Loss = 0.648394, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6905664205551147, Accuracy = 0.6195651888847351
Training iter #59000:   Batch Loss = 0.672441, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6909294128417969, Accuracy = 0.6086956262588501
Training iter #59100:   Batch Loss = 0.730077, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.6987677812576294, Accuracy = 0.5760869383811951
Training iter #59200:   Batch Loss = 0.658283, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7441469430923462, Accuracy = 0.5
Training iter #59300:   Batch Loss = 0.701835, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.8040636777877808, Accuracy = 0.489130437374115
Training iter #59400:   Batch Loss = 0.681438, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7912812232971191, Accuracy = 0.46739131212234497
Training iter #59500:   Batch Loss = 0.679918, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7458941340446472, Accuracy = 0.489130437374115
Training iter #59600:   Batch Loss = 0.692461, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7077270746231079, Accuracy = 0.554347813129425
Training iter #59700:   Batch Loss = 0.640701, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6893212795257568, Accuracy = 0.6086956262588501
Training iter #59800:   Batch Loss = 0.665253, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6864706873893738, Accuracy = 0.6086956262588501
Training iter #59900:   Batch Loss = 0.688492, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6841965913772583, Accuracy = 0.6086956262588501
Training iter #60000:   Batch Loss = 0.666274, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6987462639808655, Accuracy = 0.5760869383811951
Training iter #60100:   Batch Loss = 0.705433, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7253060340881348, Accuracy = 0.54347825050354
Training iter #60200:   Batch Loss = 0.584297, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7442110776901245, Accuracy = 0.489130437374115
Training iter #60300:   Batch Loss = 0.664614, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7443290948867798, Accuracy = 0.489130437374115
Training iter #60400:   Batch Loss = 0.692037, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7312609553337097, Accuracy = 0.54347825050354
Training iter #60500:   Batch Loss = 0.791590, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.731908917427063, Accuracy = 0.6086956262588501
Training iter #60600:   Batch Loss = 0.711063, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7428714632987976, Accuracy = 0.6195651888847351
Training iter #60700:   Batch Loss = 0.796278, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7436546087265015, Accuracy = 0.6195651888847351
Training iter #60800:   Batch Loss = 0.853971, Accuracy = 0.47999998927116394
PERFORMANCE ON TEST SET: Batch Loss = 0.7444503903388977, Accuracy = 0.5869565010070801
Training iter #60900:   Batch Loss = 0.787047, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.7481676340103149, Accuracy = 0.532608687877655
Training iter #61000:   Batch Loss = 0.675251, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7508653998374939, Accuracy = 0.52173912525177
Training iter #61100:   Batch Loss = 0.695239, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7574607729911804, Accuracy = 0.5
Training iter #61200:   Batch Loss = 0.717893, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7633633017539978, Accuracy = 0.47826087474823
Training iter #61300:   Batch Loss = 0.738567, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7676050662994385, Accuracy = 0.43478259444236755
Training iter #61400:   Batch Loss = 0.683250, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7735021710395813, Accuracy = 0.4021739065647125
Training iter #61500:   Batch Loss = 0.725763, Accuracy = 0.47999998927116394
PERFORMANCE ON TEST SET: Batch Loss = 0.7737296223640442, Accuracy = 0.44565218687057495
Training iter #61600:   Batch Loss = 0.665129, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.771995484828949, Accuracy = 0.47826087474823
Training iter #61700:   Batch Loss = 0.742267, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7679374814033508, Accuracy = 0.45652174949645996
Training iter #61800:   Batch Loss = 0.683521, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7621228098869324, Accuracy = 0.43478259444236755
Training iter #61900:   Batch Loss = 0.717836, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7575997114181519, Accuracy = 0.43478259444236755
Training iter #62000:   Batch Loss = 0.713108, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7514663338661194, Accuracy = 0.44565218687057495
Training iter #62100:   Batch Loss = 0.719007, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7459453344345093, Accuracy = 0.489130437374115
Training iter #62200:   Batch Loss = 0.697874, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7434085607528687, Accuracy = 0.5
Training iter #62300:   Batch Loss = 0.700046, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7405738234519958, Accuracy = 0.532608687877655
Training iter #62400:   Batch Loss = 0.679155, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7402478456497192, Accuracy = 0.54347825050354
Training iter #62500:   Batch Loss = 0.734008, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.7409864664077759, Accuracy = 0.54347825050354
Training iter #62600:   Batch Loss = 0.674790, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.741651177406311, Accuracy = 0.54347825050354
Training iter #62700:   Batch Loss = 0.698063, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7443782687187195, Accuracy = 0.52173912525177
Training iter #62800:   Batch Loss = 0.711616, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7464704513549805, Accuracy = 0.5
Training iter #62900:   Batch Loss = 0.728072, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.7474182844161987, Accuracy = 0.489130437374115
Training iter #63000:   Batch Loss = 0.709358, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7506367564201355, Accuracy = 0.489130437374115
Training iter #63100:   Batch Loss = 0.693441, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7522542476654053, Accuracy = 0.5
Training iter #63200:   Batch Loss = 0.674039, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7491355538368225, Accuracy = 0.489130437374115
Training iter #63300:   Batch Loss = 0.741397, Accuracy = 0.47999998927116394
PERFORMANCE ON TEST SET: Batch Loss = 0.7495145797729492, Accuracy = 0.489130437374115
Training iter #63400:   Batch Loss = 0.672554, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7485083937644958, Accuracy = 0.510869562625885
Training iter #63500:   Batch Loss = 0.690463, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7493639588356018, Accuracy = 0.532608687877655
Training iter #63600:   Batch Loss = 0.718947, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7495738863945007, Accuracy = 0.532608687877655
Training iter #63700:   Batch Loss = 0.703187, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7500015497207642, Accuracy = 0.532608687877655
Training iter #63800:   Batch Loss = 0.712564, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7513872981071472, Accuracy = 0.510869562625885
Training iter #63900:   Batch Loss = 0.677678, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7513537406921387, Accuracy = 0.52173912525177
Training iter #64000:   Batch Loss = 0.679909, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7516970038414001, Accuracy = 0.52173912525177
Training iter #64100:   Batch Loss = 0.737074, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7524375319480896, Accuracy = 0.52173912525177
Training iter #64200:   Batch Loss = 0.675547, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7519146203994751, Accuracy = 0.54347825050354
Training iter #64300:   Batch Loss = 0.675501, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.753282904624939, Accuracy = 0.54347825050354
Training iter #64400:   Batch Loss = 0.732075, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7534486055374146, Accuracy = 0.532608687877655
Training iter #64500:   Batch Loss = 0.702325, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7535563707351685, Accuracy = 0.54347825050354
Training iter #64600:   Batch Loss = 0.706149, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7550415396690369, Accuracy = 0.52173912525177
Training iter #64700:   Batch Loss = 0.670176, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7545751333236694, Accuracy = 0.52173912525177
Training iter #64800:   Batch Loss = 0.662621, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.754719078540802, Accuracy = 0.54347825050354
Training iter #64900:   Batch Loss = 0.732813, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.754784882068634, Accuracy = 0.54347825050354
Training iter #65000:   Batch Loss = 0.673525, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7538482546806335, Accuracy = 0.54347825050354
Training iter #65100:   Batch Loss = 0.673610, Accuracy = 0.699999988079071
