Training iter #50:   Batch Loss = 0.876467, Accuracy = 0.5
Training iter #48400:   Batch Loss = 0.660033, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7026278376579285, Accuracy = 0.6086956262588501
Training iter #48500:   Batch Loss = 0.674965, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7025617361068726, Accuracy = 0.6086956262588501
Training iter #48600:   Batch Loss = 0.634187, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7043935656547546, Accuracy = 0.6086956262588501
Training iter #48700:   Batch Loss = 0.611919, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7021647095680237, Accuracy = 0.6086956262588501
Training iter #48800:   Batch Loss = 0.616191, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7044521570205688, Accuracy = 0.6195651888847351
Training iter #48900:   Batch Loss = 0.649675, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7018644213676453, Accuracy = 0.6195651888847351
Training iter #49000:   Batch Loss = 0.628985, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7033576965332031, Accuracy = 0.6195651888847351
Training iter #49100:   Batch Loss = 0.642986, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7084916830062866, Accuracy = 0.5978260636329651
Training iter #49200:   Batch Loss = 0.661814, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6985005140304565, Accuracy = 0.5978260636329651
Training iter #49300:   Batch Loss = 0.692540, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6994720697402954, Accuracy = 0.6086956262588501
Training iter #49400:   Batch Loss = 0.623084, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7029203772544861, Accuracy = 0.6304348111152649
Training iter #49500:   Batch Loss = 0.624117, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7019200921058655, Accuracy = 0.6195651888847351
Training iter #49600:   Batch Loss = 0.612297, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7048915028572083, Accuracy = 0.6195651888847351
Training iter #49700:   Batch Loss = 0.631274, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6996615529060364, Accuracy = 0.6086956262588501
Training iter #49800:   Batch Loss = 0.626259, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6985575556755066, Accuracy = 0.6195651888847351
Training iter #49900:   Batch Loss = 0.641765, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7002573013305664, Accuracy = 0.6195651888847351
Training iter #50000:   Batch Loss = 0.662373, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6999861001968384, Accuracy = 0.6195651888847351
Training iter #50100:   Batch Loss = 0.683578, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7084165215492249, Accuracy = 0.5978260636329651
Training iter #50200:   Batch Loss = 0.652420, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7130654454231262, Accuracy = 0.5869565010070801
Training iter #50300:   Batch Loss = 0.625624, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7018121480941772, Accuracy = 0.6195651888847351
Training iter #50400:   Batch Loss = 0.657225, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7042841911315918, Accuracy = 0.6195651888847351
Training iter #50500:   Batch Loss = 0.614615, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7060186862945557, Accuracy = 0.5869565010070801
Training iter #50600:   Batch Loss = 0.626719, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7115603685379028, Accuracy = 0.5978260636329651
Training iter #50700:   Batch Loss = 0.692054, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7164045572280884, Accuracy = 0.5869565010070801
Training iter #50800:   Batch Loss = 0.657706, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7058144211769104, Accuracy = 0.6086956262588501
Training iter #50900:   Batch Loss = 0.687855, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7045524716377258, Accuracy = 0.6195651888847351
Training iter #51000:   Batch Loss = 0.642065, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7028074264526367, Accuracy = 0.5978260636329651
Training iter #51100:   Batch Loss = 0.624697, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7027727365493774, Accuracy = 0.6086956262588501
Training iter #51200:   Batch Loss = 0.650663, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7124925851821899, Accuracy = 0.5760869383811951
Training iter #51300:   Batch Loss = 0.616182, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7042089104652405, Accuracy = 0.5978260636329651
Training iter #51400:   Batch Loss = 0.639198, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7044432163238525, Accuracy = 0.6195651888847351
Training iter #51500:   Batch Loss = 0.674132, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.707568883895874, Accuracy = 0.6195651888847351
Training iter #51600:   Batch Loss = 0.654360, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7075318098068237, Accuracy = 0.6195651888847351
Training iter #51700:   Batch Loss = 0.646417, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7159926891326904, Accuracy = 0.5652173757553101
Training iter #51800:   Batch Loss = 0.673472, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.714352011680603, Accuracy = 0.5978260636329651
Training iter #51900:   Batch Loss = 0.627039, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7059926986694336, Accuracy = 0.6086956262588501
Training iter #52000:   Batch Loss = 0.679065, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7035637497901917, Accuracy = 0.6086956262588501
Training iter #52100:   Batch Loss = 0.640413, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7023105621337891, Accuracy = 0.5978260636329651
Training iter #52200:   Batch Loss = 0.654995, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7059799432754517, Accuracy = 0.6195651888847351
Training iter #52300:   Batch Loss = 0.694993, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7087103724479675, Accuracy = 0.5978260636329651
Training iter #52400:   Batch Loss = 0.632352, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6994152665138245, Accuracy = 0.6195651888847351
Training iter #52500:   Batch Loss = 0.650220, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6988796591758728, Accuracy = 0.6195651888847351
Training iter #52600:   Batch Loss = 0.623391, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.69976806640625, Accuracy = 0.5978260636329651
Training iter #52700:   Batch Loss = 0.624205, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7012420296669006, Accuracy = 0.6086956262588501
Training iter #52800:   Batch Loss = 0.665348, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7084887623786926, Accuracy = 0.6086956262588501
Training iter #52900:   Batch Loss = 0.667038, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7053183317184448, Accuracy = 0.6086956262588501
Training iter #53000:   Batch Loss = 0.670978, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7058489918708801, Accuracy = 0.6195651888847351
Training iter #53100:   Batch Loss = 0.666848, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7078350186347961, Accuracy = 0.6195651888847351
Training iter #53200:   Batch Loss = 0.641620, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7051908373832703, Accuracy = 0.5978260636329651
Training iter #53300:   Batch Loss = 0.637343, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7085868716239929, Accuracy = 0.5869565010070801
Training iter #53400:   Batch Loss = 0.643477, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7020431756973267, Accuracy = 0.6086956262588501
Training iter #53500:   Batch Loss = 0.604671, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6976515650749207, Accuracy = 0.5869565010070801
Training iter #53600:   Batch Loss = 0.648287, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6991235017776489, Accuracy = 0.5869565010070801
Training iter #53700:   Batch Loss = 0.671756, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6998097896575928, Accuracy = 0.5978260636329651
Training iter #53800:   Batch Loss = 0.668274, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7029831409454346, Accuracy = 0.6195651888847351
Training iter #53900:   Batch Loss = 0.666401, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7087055444717407, Accuracy = 0.5869565010070801
Training iter #54000:   Batch Loss = 0.645796, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7021236419677734, Accuracy = 0.5978260636329651
Training iter #54100:   Batch Loss = 0.641382, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7025579810142517, Accuracy = 0.5978260636329651
Training iter #54200:   Batch Loss = 0.625425, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6992673873901367, Accuracy = 0.6086956262588501
Training iter #54300:   Batch Loss = 0.617795, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6960917711257935, Accuracy = 0.5978260636329651
Training iter #54400:   Batch Loss = 0.667219, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6998701691627502, Accuracy = 0.6086956262588501
Training iter #54500:   Batch Loss = 0.687699, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.6983808279037476, Accuracy = 0.5978260636329651
Training iter #54600:   Batch Loss = 0.662063, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6980008482933044, Accuracy = 0.6086956262588501
Training iter #54700:   Batch Loss = 0.650395, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7035350799560547, Accuracy = 0.5869565010070801
Training iter #54800:   Batch Loss = 0.655131, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7015186548233032, Accuracy = 0.5869565010070801
Training iter #54900:   Batch Loss = 0.656259, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7071148157119751, Accuracy = 0.5978260636329651
Training iter #55000:   Batch Loss = 0.642069, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7023447155952454, Accuracy = 0.5978260636329651
Training iter #55100:   Batch Loss = 0.634391, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6996817588806152, Accuracy = 0.6086956262588501
Training iter #55200:   Batch Loss = 0.649387, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7005208730697632, Accuracy = 0.6086956262588501
Training iter #55300:   Batch Loss = 0.678372, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7012860178947449, Accuracy = 0.5978260636329651
Training iter #55400:   Batch Loss = 0.676642, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6995788216590881, Accuracy = 0.5978260636329651
Training iter #55500:   Batch Loss = 0.664386, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7010020017623901, Accuracy = 0.5869565010070801
Training iter #55600:   Batch Loss = 0.633812, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6985548734664917, Accuracy = 0.6086956262588501
Training iter #55700:   Batch Loss = 0.669887, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7033479809761047, Accuracy = 0.5978260636329651
Training iter #55800:   Batch Loss = 0.631321, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7012852430343628, Accuracy = 0.6086956262588501
Training iter #55900:   Batch Loss = 0.633058, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6978514790534973, Accuracy = 0.5978260636329651
Training iter #56000:   Batch Loss = 0.642209, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7003096342086792, Accuracy = 0.5869565010070801
Training iter #56100:   Batch Loss = 0.675838, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7003525495529175, Accuracy = 0.5869565010070801
Training iter #56200:   Batch Loss = 0.661969, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7012432217597961, Accuracy = 0.6086956262588501
Training iter #56300:   Batch Loss = 0.678312, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.705612063407898, Accuracy = 0.5978260636329651
Training iter #56400:   Batch Loss = 0.636661, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7004157900810242, Accuracy = 0.5978260636329651
Training iter #56500:   Batch Loss = 0.675565, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7045344710350037, Accuracy = 0.5869565010070801
Training iter #56600:   Batch Loss = 0.625209, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7014220952987671, Accuracy = 0.6195651888847351
Training iter #56700:   Batch Loss = 0.640152, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6981370449066162, Accuracy = 0.5978260636329651
Training iter #56800:   Batch Loss = 0.632154, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7059019804000854, Accuracy = 0.5978260636329651
Training iter #56900:   Batch Loss = 0.661955, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7001417279243469, Accuracy = 0.5869565010070801
Training iter #57000:   Batch Loss = 0.673874, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6990541815757751, Accuracy = 0.6086956262588501
Training iter #57100:   Batch Loss = 0.654561, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7031375765800476, Accuracy = 0.5978260636329651
Training iter #57200:   Batch Loss = 0.644681, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7015416026115417, Accuracy = 0.5978260636329651
Training iter #57300:   Batch Loss = 0.650599, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7067196369171143, Accuracy = 0.6086956262588501
Training iter #57400:   Batch Loss = 0.612761, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.699798047542572, Accuracy = 0.5760869383811951
Training iter #57500:   Batch Loss = 0.628025, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6962083578109741, Accuracy = 0.6086956262588501
Training iter #57600:   Batch Loss = 0.624767, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7012354731559753, Accuracy = 0.6086956262588501
Training iter #57700:   Batch Loss = 0.649674, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6975685358047485, Accuracy = 0.5978260636329651
Training iter #57800:   Batch Loss = 0.685293, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6968182921409607, Accuracy = 0.5869565010070801
Training iter #57900:   Batch Loss = 0.640891, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7008318901062012, Accuracy = 0.5978260636329651
Training iter #58000:   Batch Loss = 0.629257, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7005785703659058, Accuracy = 0.5978260636329651
Training iter #58100:   Batch Loss = 0.665948, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7060911655426025, Accuracy = 0.5978260636329651
Training iter #58200:   Batch Loss = 0.631758, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7013946771621704, Accuracy = 0.5869565010070801
Training iter #58300:   Batch Loss = 0.637802, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6972567439079285, Accuracy = 0.6086956262588501
Training iter #58400:   Batch Loss = 0.622809, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7022237181663513, Accuracy = 0.6086956262588501
Training iter #58500:   Batch Loss = 0.654784, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.697708249092102, Accuracy = 0.5869565010070801
Training iter #58600:   Batch Loss = 0.677923, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6981776356697083, Accuracy = 0.5869565010070801
Training iter #58700:   Batch Loss = 0.617636, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7021719217300415, Accuracy = 0.5978260636329651
Training iter #58800:   Batch Loss = 0.605892, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7010003328323364, Accuracy = 0.5869565010070801
Training iter #58900:   Batch Loss = 0.642621, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.707604706287384, Accuracy = 0.5869565010070801
Training iter #59000:   Batch Loss = 0.615637, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7023799419403076, Accuracy = 0.5978260636329651
Training iter #59100:   Batch Loss = 0.651065, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6986874938011169, Accuracy = 0.5869565010070801
Training iter #59200:   Batch Loss = 0.645210, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7055975198745728, Accuracy = 0.5978260636329651
Training iter #59300:   Batch Loss = 0.655441, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6979619264602661, Accuracy = 0.5869565010070801
Training iter #59400:   Batch Loss = 0.674881, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6980686783790588, Accuracy = 0.6086956262588501
Training iter #59500:   Batch Loss = 0.614653, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7013173699378967, Accuracy = 0.5869565010070801
Training iter #59600:   Batch Loss = 0.576898, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7029147148132324, Accuracy = 0.5978260636329651
Training iter #59700:   Batch Loss = 0.628740, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.707725465297699, Accuracy = 0.5978260636329651
Training iter #59800:   Batch Loss = 0.635389, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7015595436096191, Accuracy = 0.5978260636329651
Training iter #59900:   Batch Loss = 0.627584, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6986343264579773, Accuracy = 0.5760869383811951
Training iter #60000:   Batch Loss = 0.650408, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7040061354637146, Accuracy = 0.6086956262588501
Training iter #60100:   Batch Loss = 0.652938, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6991538405418396, Accuracy = 0.5869565010070801
Training iter #60200:   Batch Loss = 0.690243, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7001643776893616, Accuracy = 0.5869565010070801
Training iter #60300:   Batch Loss = 0.606589, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.702852725982666, Accuracy = 0.5869565010070801
Training iter #60400:   Batch Loss = 0.585612, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7038861513137817, Accuracy = 0.5978260636329651
Training iter #60500:   Batch Loss = 0.616640, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7097253799438477, Accuracy = 0.5869565010070801
Training iter #60600:   Batch Loss = 0.639123, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7013880610466003, Accuracy = 0.5978260636329651
Training iter #60700:   Batch Loss = 0.620889, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6990745663642883, Accuracy = 0.5869565010070801
Training iter #60800:   Batch Loss = 0.651089, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7057207226753235, Accuracy = 0.6086956262588501
Training iter #60900:   Batch Loss = 0.665999, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6996654868125916, Accuracy = 0.5869565010070801
Training iter #61000:   Batch Loss = 0.671550, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7010697722434998, Accuracy = 0.5869565010070801
Training iter #61100:   Batch Loss = 0.614441, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7047455310821533, Accuracy = 0.5760869383811951
Training iter #61200:   Batch Loss = 0.576406, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7044063806533813, Accuracy = 0.5978260636329651
Training iter #61300:   Batch Loss = 0.639944, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7060921788215637, Accuracy = 0.5869565010070801
Training iter #61400:   Batch Loss = 0.626612, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6991996765136719, Accuracy = 0.5978260636329651
Training iter #61500:   Batch Loss = 0.607558, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6996638774871826, Accuracy = 0.5978260636329651
Training iter #61600:   Batch Loss = 0.631336, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7108729481697083, Accuracy = 0.6195651888847351
Training iter #61700:   Batch Loss = 0.658634, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7008941173553467, Accuracy = 0.5652173757553101
Training iter #61800:   Batch Loss = 0.674258, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7032790184020996, Accuracy = 0.5869565010070801
Training iter #61900:   Batch Loss = 0.617602, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7082545161247253, Accuracy = 0.5760869383811951
Training iter #62000:   Batch Loss = 0.597227, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7090094089508057, Accuracy = 0.5869565010070801
Training iter #62100:   Batch Loss = 0.604098, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7083117961883545, Accuracy = 0.5760869383811951
Training iter #62200:   Batch Loss = 0.628600, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7002368569374084, Accuracy = 0.5978260636329651
Training iter #62300:   Batch Loss = 0.615828, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7017036080360413, Accuracy = 0.5760869383811951
Training iter #62400:   Batch Loss = 0.633480, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7102187871932983, Accuracy = 0.6195651888847351
Training iter #62500:   Batch Loss = 0.656194, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6993728280067444, Accuracy = 0.5760869383811951
Training iter #62600:   Batch Loss = 0.679719, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7011924982070923, Accuracy = 0.5869565010070801
Training iter #62700:   Batch Loss = 0.611082, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.705957293510437, Accuracy = 0.5652173757553101
Training iter #62800:   Batch Loss = 0.608897, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7068064212799072, Accuracy = 0.5978260636329651
Training iter #62900:   Batch Loss = 0.601679, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7119795083999634, Accuracy = 0.5760869383811951
Training iter #63000:   Batch Loss = 0.609170, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7013266086578369, Accuracy = 0.5869565010070801
Training iter #63100:   Batch Loss = 0.611797, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7017055153846741, Accuracy = 0.5760869383811951
Training iter #63200:   Batch Loss = 0.631606, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7060829401016235, Accuracy = 0.6086956262588501
Training iter #63300:   Batch Loss = 0.651343, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6988493204116821, Accuracy = 0.5869565010070801
Training iter #63400:   Batch Loss = 0.675116, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7015432119369507, Accuracy = 0.5869565010070801
Training iter #63500:   Batch Loss = 0.626641, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7069675326347351, Accuracy = 0.5978260636329651
Training iter #63600:   Batch Loss = 0.598299, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7000372409820557, Accuracy = 0.5978260636329651
Training iter #63700:   Batch Loss = 0.622799, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7052985429763794, Accuracy = 0.5978260636329651
Training iter #63800:   Batch Loss = 0.608158, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7033975124359131, Accuracy = 0.5869565010070801
Training iter #63900:   Batch Loss = 0.603839, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7042787075042725, Accuracy = 0.6086956262588501
Training iter #64000:   Batch Loss = 0.657420, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7048008441925049, Accuracy = 0.6086956262588501
Training iter #64100:   Batch Loss = 0.653367, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6979672312736511, Accuracy = 0.5869565010070801
Training iter #64200:   Batch Loss = 0.673851, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7036073207855225, Accuracy = 0.6086956262588501
Training iter #64300:   Batch Loss = 0.657138, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7079480290412903, Accuracy = 0.5978260636329651
Training iter #64400:   Batch Loss = 0.603306, Accuracy = 0.6800000071525574
