Training iter #50:   Batch Loss = 1.589014, Accuracy = 0.47999998927116394
Training iter #48700:   Batch Loss = 0.726000, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7323930859565735, Accuracy = 0.54347825050354
Training iter #48800:   Batch Loss = 0.654472, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7421687245368958, Accuracy = 0.489130437374115
Training iter #48900:   Batch Loss = 0.618180, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7430140376091003, Accuracy = 0.489130437374115
Training iter #49000:   Batch Loss = 0.676031, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7393134832382202, Accuracy = 0.489130437374115
Training iter #49100:   Batch Loss = 0.585658, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7470471858978271, Accuracy = 0.47826087474823
Training iter #49200:   Batch Loss = 0.695996, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7380567193031311, Accuracy = 0.52173912525177
Training iter #49300:   Batch Loss = 0.590929, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7376031279563904, Accuracy = 0.52173912525177
Training iter #49400:   Batch Loss = 0.605546, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7449320554733276, Accuracy = 0.46739131212234497
Training iter #49500:   Batch Loss = 0.730815, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7372850775718689, Accuracy = 0.532608687877655
Training iter #49600:   Batch Loss = 0.643464, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7488855123519897, Accuracy = 0.489130437374115
Training iter #49700:   Batch Loss = 0.627673, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7428067922592163, Accuracy = 0.489130437374115
Training iter #49800:   Batch Loss = 0.669657, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7364080548286438, Accuracy = 0.54347825050354
Training iter #49900:   Batch Loss = 0.563508, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7463057041168213, Accuracy = 0.47826087474823
Training iter #50000:   Batch Loss = 0.701190, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7408230304718018, Accuracy = 0.5
Training iter #50100:   Batch Loss = 0.589190, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7411938309669495, Accuracy = 0.5
Training iter #50200:   Batch Loss = 0.601019, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7436909675598145, Accuracy = 0.489130437374115
Training iter #50300:   Batch Loss = 0.748444, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7335082292556763, Accuracy = 0.554347813129425
Training iter #50400:   Batch Loss = 0.651710, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.742290735244751, Accuracy = 0.47826087474823
Training iter #50500:   Batch Loss = 0.616587, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7429317831993103, Accuracy = 0.47826087474823
Training iter #50600:   Batch Loss = 0.666527, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7419775724411011, Accuracy = 0.489130437374115
Training iter #50700:   Batch Loss = 0.582204, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.753090500831604, Accuracy = 0.45652174949645996
Training iter #50800:   Batch Loss = 0.698186, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7400103807449341, Accuracy = 0.52173912525177
Training iter #50900:   Batch Loss = 0.612118, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7390241622924805, Accuracy = 0.52173912525177
Training iter #51000:   Batch Loss = 0.601148, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7452375292778015, Accuracy = 0.489130437374115
Training iter #51100:   Batch Loss = 0.733121, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7375569939613342, Accuracy = 0.532608687877655
Training iter #51200:   Batch Loss = 0.630045, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7464509606361389, Accuracy = 0.489130437374115
Training iter #51300:   Batch Loss = 0.598535, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7378612160682678, Accuracy = 0.532608687877655
Training iter #51400:   Batch Loss = 0.670508, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7363599538803101, Accuracy = 0.54347825050354
Training iter #51500:   Batch Loss = 0.564650, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7472864389419556, Accuracy = 0.45652174949645996
Training iter #51600:   Batch Loss = 0.699320, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7488020062446594, Accuracy = 0.46739131212234497
Training iter #51700:   Batch Loss = 0.578564, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7570754289627075, Accuracy = 0.46739131212234497
Training iter #51800:   Batch Loss = 0.624421, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7533149719238281, Accuracy = 0.44565218687057495
Training iter #51900:   Batch Loss = 0.725746, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7312498688697815, Accuracy = 0.5760869383811951
Training iter #52000:   Batch Loss = 0.665508, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7320693731307983, Accuracy = 0.532608687877655
Training iter #52100:   Batch Loss = 0.597130, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7325248122215271, Accuracy = 0.532608687877655
Training iter #52200:   Batch Loss = 0.668530, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7393238544464111, Accuracy = 0.54347825050354
Training iter #52300:   Batch Loss = 0.576999, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.76176917552948, Accuracy = 0.47826087474823
Training iter #52400:   Batch Loss = 0.681666, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.749679446220398, Accuracy = 0.47826087474823
Training iter #52500:   Batch Loss = 0.594207, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7445787787437439, Accuracy = 0.489130437374115
Training iter #52600:   Batch Loss = 0.625185, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7411379814147949, Accuracy = 0.47826087474823
Training iter #52700:   Batch Loss = 0.726104, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7350776791572571, Accuracy = 0.554347813129425
Training iter #52800:   Batch Loss = 0.647740, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7404083013534546, Accuracy = 0.489130437374115
Training iter #52900:   Batch Loss = 0.630937, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7407852411270142, Accuracy = 0.5
Training iter #53000:   Batch Loss = 0.635565, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7433724403381348, Accuracy = 0.489130437374115
Training iter #53100:   Batch Loss = 0.597788, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7549474835395813, Accuracy = 0.489130437374115
Training iter #53200:   Batch Loss = 0.697093, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7402524352073669, Accuracy = 0.5
Training iter #53300:   Batch Loss = 0.626791, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7389822602272034, Accuracy = 0.52173912525177
Training iter #53400:   Batch Loss = 0.627572, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7420437932014465, Accuracy = 0.47826087474823
Training iter #53500:   Batch Loss = 0.718619, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.738581120967865, Accuracy = 0.532608687877655
Training iter #53600:   Batch Loss = 0.618573, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.750842809677124, Accuracy = 0.47826087474823
Training iter #53700:   Batch Loss = 0.639487, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7453658580780029, Accuracy = 0.489130437374115
Training iter #53800:   Batch Loss = 0.632668, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7415177822113037, Accuracy = 0.5
Training iter #53900:   Batch Loss = 0.600810, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7481295466423035, Accuracy = 0.47826087474823
Training iter #54000:   Batch Loss = 0.686197, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7403770089149475, Accuracy = 0.532608687877655
Training iter #54100:   Batch Loss = 0.647635, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7443143725395203, Accuracy = 0.489130437374115
Training iter #54200:   Batch Loss = 0.622411, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7512466907501221, Accuracy = 0.46739131212234497
Training iter #54300:   Batch Loss = 0.675512, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7449108362197876, Accuracy = 0.510869562625885
Training iter #54400:   Batch Loss = 0.637490, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7502412796020508, Accuracy = 0.47826087474823
Training iter #54500:   Batch Loss = 0.626150, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.738926112651825, Accuracy = 0.54347825050354
Training iter #54600:   Batch Loss = 0.627213, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7340983152389526, Accuracy = 0.54347825050354
Training iter #54700:   Batch Loss = 0.610151, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7505207657814026, Accuracy = 0.46739131212234497
Training iter #54800:   Batch Loss = 0.674811, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7478206753730774, Accuracy = 0.47826087474823
Training iter #54900:   Batch Loss = 0.611003, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7528978586196899, Accuracy = 0.46739131212234497
Training iter #55000:   Batch Loss = 0.623390, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7506195902824402, Accuracy = 0.47826087474823
Training iter #55100:   Batch Loss = 0.687675, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7372477054595947, Accuracy = 0.54347825050354
Training iter #55200:   Batch Loss = 0.627594, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7411460280418396, Accuracy = 0.5
Training iter #55300:   Batch Loss = 0.603541, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7383006811141968, Accuracy = 0.54347825050354
Training iter #55400:   Batch Loss = 0.611746, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7413406372070312, Accuracy = 0.5
Training iter #55500:   Batch Loss = 0.638849, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7560218572616577, Accuracy = 0.489130437374115
Training iter #55600:   Batch Loss = 0.665638, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7458924651145935, Accuracy = 0.489130437374115
Training iter #55700:   Batch Loss = 0.637100, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7471349835395813, Accuracy = 0.5
Training iter #55800:   Batch Loss = 0.634846, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7485492825508118, Accuracy = 0.5
Training iter #55900:   Batch Loss = 0.668799, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7420863509178162, Accuracy = 0.52173912525177
Training iter #56000:   Batch Loss = 0.644121, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7479666471481323, Accuracy = 0.489130437374115
Training iter #56100:   Batch Loss = 0.619005, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7415810823440552, Accuracy = 0.52173912525177
Training iter #56200:   Batch Loss = 0.597796, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7420831322669983, Accuracy = 0.5
Training iter #56300:   Batch Loss = 0.622790, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7541443109512329, Accuracy = 0.47826087474823
Training iter #56400:   Batch Loss = 0.674702, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7456594109535217, Accuracy = 0.5
Training iter #56500:   Batch Loss = 0.629244, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.752028226852417, Accuracy = 0.46739131212234497
Training iter #56600:   Batch Loss = 0.649791, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7496849894523621, Accuracy = 0.46739131212234497
Training iter #56700:   Batch Loss = 0.648683, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7408282160758972, Accuracy = 0.532608687877655
Training iter #56800:   Batch Loss = 0.627297, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7459205389022827, Accuracy = 0.489130437374115
Training iter #56900:   Batch Loss = 0.618676, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7398934960365295, Accuracy = 0.532608687877655
Training iter #57000:   Batch Loss = 0.587419, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7420575618743896, Accuracy = 0.5
Training iter #57100:   Batch Loss = 0.623000, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7553311586380005, Accuracy = 0.46739131212234497
Training iter #57200:   Batch Loss = 0.684096, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7442055940628052, Accuracy = 0.510869562625885
Training iter #57300:   Batch Loss = 0.653060, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7518170475959778, Accuracy = 0.46739131212234497
Training iter #57400:   Batch Loss = 0.645854, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7504105567932129, Accuracy = 0.47826087474823
Training iter #57500:   Batch Loss = 0.655490, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7420637011528015, Accuracy = 0.510869562625885
Training iter #57600:   Batch Loss = 0.613234, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7456576228141785, Accuracy = 0.5
Training iter #57700:   Batch Loss = 0.626106, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7402186393737793, Accuracy = 0.54347825050354
Training iter #57800:   Batch Loss = 0.595199, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7425679564476013, Accuracy = 0.5
Training iter #57900:   Batch Loss = 0.626174, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.753208339214325, Accuracy = 0.489130437374115
Training iter #58000:   Batch Loss = 0.695136, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7441856265068054, Accuracy = 0.510869562625885
Training iter #58100:   Batch Loss = 0.649044, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7534753084182739, Accuracy = 0.46739131212234497
Training iter #58200:   Batch Loss = 0.650779, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7532581090927124, Accuracy = 0.46739131212234497
Training iter #58300:   Batch Loss = 0.675411, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7433121800422668, Accuracy = 0.5
Training iter #58400:   Batch Loss = 0.604573, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7470720410346985, Accuracy = 0.489130437374115
Training iter #58500:   Batch Loss = 0.632967, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7418378591537476, Accuracy = 0.52173912525177
Training iter #58600:   Batch Loss = 0.606127, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.742379367351532, Accuracy = 0.5
Training iter #58700:   Batch Loss = 0.608208, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7514628171920776, Accuracy = 0.47826087474823
Training iter #58800:   Batch Loss = 0.683695, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7456857562065125, Accuracy = 0.5
Training iter #58900:   Batch Loss = 0.638701, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7555809617042542, Accuracy = 0.47826087474823
Training iter #59000:   Batch Loss = 0.666528, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7524204850196838, Accuracy = 0.46739131212234497
Training iter #59100:   Batch Loss = 0.681241, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7424372434616089, Accuracy = 0.5
Training iter #59200:   Batch Loss = 0.592955, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7466455101966858, Accuracy = 0.489130437374115
Training iter #59300:   Batch Loss = 0.631885, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7435570955276489, Accuracy = 0.5
Training iter #59400:   Batch Loss = 0.577868, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.7443826198577881, Accuracy = 0.5
Training iter #59500:   Batch Loss = 0.597092, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7510437965393066, Accuracy = 0.489130437374115
Training iter #59600:   Batch Loss = 0.704744, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7433443665504456, Accuracy = 0.5
Training iter #59700:   Batch Loss = 0.659007, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7545664310455322, Accuracy = 0.47826087474823
Training iter #59800:   Batch Loss = 0.650321, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7538506984710693, Accuracy = 0.47826087474823
Training iter #59900:   Batch Loss = 0.670488, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7413491010665894, Accuracy = 0.5
Training iter #60000:   Batch Loss = 0.589453, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7431088089942932, Accuracy = 0.489130437374115
Training iter #60100:   Batch Loss = 0.633474, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7393938302993774, Accuracy = 0.532608687877655
Training iter #60200:   Batch Loss = 0.597820, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7417933344841003, Accuracy = 0.489130437374115
Training iter #60300:   Batch Loss = 0.613931, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7548683285713196, Accuracy = 0.489130437374115
Training iter #60400:   Batch Loss = 0.709460, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7452546954154968, Accuracy = 0.5
Training iter #60500:   Batch Loss = 0.617484, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.750967264175415, Accuracy = 0.47826087474823
Training iter #60600:   Batch Loss = 0.620802, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7479355931282043, Accuracy = 0.5
Training iter #60700:   Batch Loss = 0.663293, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7436925172805786, Accuracy = 0.5
Training iter #60800:   Batch Loss = 0.564503, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7511957287788391, Accuracy = 0.47826087474823
Training iter #60900:   Batch Loss = 0.685227, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7486001253128052, Accuracy = 0.489130437374115
Training iter #61000:   Batch Loss = 0.586973, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7488987445831299, Accuracy = 0.47826087474823
Training iter #61100:   Batch Loss = 0.586832, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7520930767059326, Accuracy = 0.489130437374115
Training iter #61200:   Batch Loss = 0.723780, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7413740158081055, Accuracy = 0.52173912525177
Training iter #61300:   Batch Loss = 0.644637, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7475773692131042, Accuracy = 0.47826087474823
Training iter #61400:   Batch Loss = 0.599586, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7483882904052734, Accuracy = 0.489130437374115
Training iter #61500:   Batch Loss = 0.666388, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7443822026252747, Accuracy = 0.5
Training iter #61600:   Batch Loss = 0.586933, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7530795931816101, Accuracy = 0.489130437374115
Training iter #61700:   Batch Loss = 0.714588, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7436695098876953, Accuracy = 0.5
Training iter #61800:   Batch Loss = 0.575904, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7421361207962036, Accuracy = 0.5
Training iter #61900:   Batch Loss = 0.602261, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7462693452835083, Accuracy = 0.5
Training iter #62000:   Batch Loss = 0.721942, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7406802177429199, Accuracy = 0.5
Training iter #62100:   Batch Loss = 0.646774, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.749772846698761, Accuracy = 0.510869562625885
Training iter #62200:   Batch Loss = 0.612935, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7469794750213623, Accuracy = 0.5
Training iter #62300:   Batch Loss = 0.667095, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7411371469497681, Accuracy = 0.5
Training iter #62400:   Batch Loss = 0.573520, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7478715181350708, Accuracy = 0.46739131212234497
Training iter #62500:   Batch Loss = 0.684834, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7446372509002686, Accuracy = 0.510869562625885
Training iter #62600:   Batch Loss = 0.566114, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7457319498062134, Accuracy = 0.5
Training iter #62700:   Batch Loss = 0.596194, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7513708472251892, Accuracy = 0.489130437374115
Training iter #62800:   Batch Loss = 0.728190, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7414954900741577, Accuracy = 0.5
Training iter #62900:   Batch Loss = 0.648786, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7479971647262573, Accuracy = 0.489130437374115
Training iter #63000:   Batch Loss = 0.603206, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7456034421920776, Accuracy = 0.5
Training iter #63100:   Batch Loss = 0.657568, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7429013848304749, Accuracy = 0.47826087474823
Training iter #63200:   Batch Loss = 0.560214, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7519313097000122, Accuracy = 0.510869562625885
Training iter #63300:   Batch Loss = 0.696654, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7452664375305176, Accuracy = 0.47826087474823
Training iter #63400:   Batch Loss = 0.586828, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7436321377754211, Accuracy = 0.5
Training iter #63500:   Batch Loss = 0.591739, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7447990775108337, Accuracy = 0.5
Training iter #63600:   Batch Loss = 0.745246, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7379193902015686, Accuracy = 0.532608687877655
Training iter #63700:   Batch Loss = 0.646842, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7445569038391113, Accuracy = 0.5
Training iter #63800:   Batch Loss = 0.613885, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7431427240371704, Accuracy = 0.5
Training iter #63900:   Batch Loss = 0.658173, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7406202554702759, Accuracy = 0.47826087474823
Training iter #64000:   Batch Loss = 0.560895, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7517305016517639, Accuracy = 0.510869562625885
Training iter #64100:   Batch Loss = 0.690902, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7446635365486145, Accuracy = 0.5
Training iter #64200:   Batch Loss = 0.592421, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7449818253517151, Accuracy = 0.489130437374115
Training iter #64300:   Batch Loss = 0.587703, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7478083372116089, Accuracy = 0.5
Training iter #64400:   Batch Loss = 0.731290, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7404080629348755, Accuracy = 0.52173912525177
Training iter #64500:   Batch Loss = 0.641781, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7473018765449524, Accuracy = 0.5
Training iter #64600:   Batch Loss = 0.592723, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7432199716567993, Accuracy = 0.47826087474823
Training iter #64700:   Batch Loss = 0.648069, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7405379414558411, Accuracy = 0.47826087474823
Training iter #64800:   Batch Loss = 0.558894, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7525419592857361, Accuracy = 0.52173912525177
Training iter #64900:   Batch Loss = 0.677572, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.74253249168396, Accuracy = 0.489130437374115
Training iter #65000:   Batch Loss = 0.589638, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7408180832862854, Accuracy = 0.47826087474823
Training iter #65100:   Batch Loss = 0.599648, Accuracy = 0.6800000071525574
