Training iter #50:   Batch Loss = 0.780833, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7283903956413269, Accuracy = 0.52173912525177
Training iter #48800:   Batch Loss = 0.648412, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7156806588172913, Accuracy = 0.52173912525177
Training iter #48900:   Batch Loss = 0.638833, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7223871946334839, Accuracy = 0.54347825050354
Training iter #49000:   Batch Loss = 0.679169, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7274848222732544, Accuracy = 0.52173912525177
Training iter #49100:   Batch Loss = 0.618033, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7286827564239502, Accuracy = 0.52173912525177
Training iter #49200:   Batch Loss = 0.709522, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.739729642868042, Accuracy = 0.46739131212234497
Training iter #49300:   Batch Loss = 0.680930, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7299036979675293, Accuracy = 0.532608687877655
Training iter #49400:   Batch Loss = 0.604616, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7333146929740906, Accuracy = 0.510869562625885
Training iter #49500:   Batch Loss = 0.717823, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7227156758308411, Accuracy = 0.54347825050354
Training iter #49600:   Batch Loss = 0.640729, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7149743437767029, Accuracy = 0.5652173757553101
Training iter #49700:   Batch Loss = 0.635845, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7277110815048218, Accuracy = 0.554347813129425
Training iter #49800:   Batch Loss = 0.654831, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7278613448143005, Accuracy = 0.54347825050354
Training iter #49900:   Batch Loss = 0.639652, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7191824316978455, Accuracy = 0.54347825050354
Training iter #50000:   Batch Loss = 0.709764, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7249749302864075, Accuracy = 0.54347825050354
Training iter #50100:   Batch Loss = 0.660141, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7154014110565186, Accuracy = 0.5652173757553101
Training iter #50200:   Batch Loss = 0.618224, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7510569095611572, Accuracy = 0.489130437374115
Training iter #50300:   Batch Loss = 0.661518, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7231574058532715, Accuracy = 0.554347813129425
Training iter #50400:   Batch Loss = 0.621688, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7110217213630676, Accuracy = 0.5760869383811951
Training iter #50500:   Batch Loss = 0.634840, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7242136001586914, Accuracy = 0.554347813129425
Training iter #50600:   Batch Loss = 0.656620, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7242758870124817, Accuracy = 0.554347813129425
Training iter #50700:   Batch Loss = 0.630139, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7234368920326233, Accuracy = 0.554347813129425
Training iter #50800:   Batch Loss = 0.704679, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.730019211769104, Accuracy = 0.532608687877655
Training iter #50900:   Batch Loss = 0.650110, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7127066254615784, Accuracy = 0.5869565010070801
Training iter #51000:   Batch Loss = 0.638225, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7421633005142212, Accuracy = 0.54347825050354
Training iter #51100:   Batch Loss = 0.659258, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7237176895141602, Accuracy = 0.554347813129425
Training iter #51200:   Batch Loss = 0.583848, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7116670608520508, Accuracy = 0.5978260636329651
Training iter #51300:   Batch Loss = 0.633357, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7238816022872925, Accuracy = 0.54347825050354
Training iter #51400:   Batch Loss = 0.669658, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7181465029716492, Accuracy = 0.554347813129425
Training iter #51500:   Batch Loss = 0.605259, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7197104692459106, Accuracy = 0.554347813129425
Training iter #51600:   Batch Loss = 0.693544, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7272405624389648, Accuracy = 0.532608687877655
Training iter #51700:   Batch Loss = 0.643078, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.710098385810852, Accuracy = 0.5978260636329651
Training iter #51800:   Batch Loss = 0.623364, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7477908134460449, Accuracy = 0.510869562625885
Training iter #51900:   Batch Loss = 0.658255, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7184324860572815, Accuracy = 0.554347813129425
Training iter #52000:   Batch Loss = 0.557535, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7090978622436523, Accuracy = 0.5978260636329651
Training iter #52100:   Batch Loss = 0.648069, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7236400246620178, Accuracy = 0.532608687877655
Training iter #52200:   Batch Loss = 0.651155, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7217846512794495, Accuracy = 0.532608687877655
Training iter #52300:   Batch Loss = 0.606700, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7304848432540894, Accuracy = 0.54347825050354
Training iter #52400:   Batch Loss = 0.700652, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7316837906837463, Accuracy = 0.532608687877655
Training iter #52500:   Batch Loss = 0.633532, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7064382433891296, Accuracy = 0.6304348111152649
Training iter #52600:   Batch Loss = 0.641877, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7390542030334473, Accuracy = 0.5
Training iter #52700:   Batch Loss = 0.669964, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7200579047203064, Accuracy = 0.554347813129425
Training iter #52800:   Batch Loss = 0.553557, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7177482843399048, Accuracy = 0.5652173757553101
Training iter #52900:   Batch Loss = 0.657006, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7321511507034302, Accuracy = 0.532608687877655
Training iter #53000:   Batch Loss = 0.651426, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7145019173622131, Accuracy = 0.5978260636329651
Training iter #53100:   Batch Loss = 0.615626, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7279622554779053, Accuracy = 0.52173912525177
Training iter #53200:   Batch Loss = 0.698053, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7336857914924622, Accuracy = 0.52173912525177
Training iter #53300:   Batch Loss = 0.655383, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7111286520957947, Accuracy = 0.6304348111152649
Training iter #53400:   Batch Loss = 0.633414, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7485578060150146, Accuracy = 0.5
Training iter #53500:   Batch Loss = 0.653030, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7135177850723267, Accuracy = 0.6086956262588501
Training iter #53600:   Batch Loss = 0.544262, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7207286357879639, Accuracy = 0.5652173757553101
Training iter #53700:   Batch Loss = 0.665038, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7369709610939026, Accuracy = 0.510869562625885
Training iter #53800:   Batch Loss = 0.639522, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7087416648864746, Accuracy = 0.6413043737411499
Training iter #53900:   Batch Loss = 0.594168, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7270644307136536, Accuracy = 0.54347825050354
Training iter #54000:   Batch Loss = 0.685700, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7374151945114136, Accuracy = 0.5
Training iter #54100:   Batch Loss = 0.675704, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7113415002822876, Accuracy = 0.6086956262588501
Training iter #54200:   Batch Loss = 0.645400, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7366192936897278, Accuracy = 0.5
Training iter #54300:   Batch Loss = 0.629181, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7176850438117981, Accuracy = 0.5760869383811951
Training iter #54400:   Batch Loss = 0.546510, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.7316798567771912, Accuracy = 0.510869562625885
Training iter #54500:   Batch Loss = 0.662544, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.736906111240387, Accuracy = 0.510869562625885
Training iter #54600:   Batch Loss = 0.651920, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.702904999256134, Accuracy = 0.6195651888847351
Training iter #54700:   Batch Loss = 0.599058, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7164667844772339, Accuracy = 0.5978260636329651
Training iter #54800:   Batch Loss = 0.678828, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7434165477752686, Accuracy = 0.5
Training iter #54900:   Batch Loss = 0.655687, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7153816819190979, Accuracy = 0.5978260636329651
Training iter #55000:   Batch Loss = 0.606413, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7279330492019653, Accuracy = 0.54347825050354
Training iter #55100:   Batch Loss = 0.631326, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7090186476707458, Accuracy = 0.6086956262588501
Training iter #55200:   Batch Loss = 0.576070, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7257000803947449, Accuracy = 0.532608687877655
Training iter #55300:   Batch Loss = 0.654675, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7412851452827454, Accuracy = 0.5
Training iter #55400:   Batch Loss = 0.642671, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7032563090324402, Accuracy = 0.6413043737411499
Training iter #55500:   Batch Loss = 0.596163, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7150312066078186, Accuracy = 0.5760869383811951
Training iter #55600:   Batch Loss = 0.707949, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7264151573181152, Accuracy = 0.554347813129425
Training iter #55700:   Batch Loss = 0.655113, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7094541788101196, Accuracy = 0.5760869383811951
Training iter #55800:   Batch Loss = 0.616731, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7260472774505615, Accuracy = 0.532608687877655
Training iter #55900:   Batch Loss = 0.629262, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7108106017112732, Accuracy = 0.5760869383811951
Training iter #56000:   Batch Loss = 0.570026, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7155373096466064, Accuracy = 0.5652173757553101
Training iter #56100:   Batch Loss = 0.638232, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7216007709503174, Accuracy = 0.5652173757553101
Training iter #56200:   Batch Loss = 0.615460, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6929877400398254, Accuracy = 0.6304348111152649
Training iter #56300:   Batch Loss = 0.605212, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6991192698478699, Accuracy = 0.6086956262588501
Training iter #56400:   Batch Loss = 0.679929, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7177567481994629, Accuracy = 0.554347813129425
Training iter #56500:   Batch Loss = 0.664788, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6880841851234436, Accuracy = 0.6195651888847351
Training iter #56600:   Batch Loss = 0.610180, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6881687045097351, Accuracy = 0.6195651888847351
Training iter #56700:   Batch Loss = 0.617274, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6873783469200134, Accuracy = 0.6086956262588501
Training iter #56800:   Batch Loss = 0.568194, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7039408087730408, Accuracy = 0.554347813129425
Training iter #56900:   Batch Loss = 0.678052, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.699504017829895, Accuracy = 0.5869565010070801
Training iter #57000:   Batch Loss = 0.644725, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6830596923828125, Accuracy = 0.6195651888847351
Training iter #57100:   Batch Loss = 0.619908, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6925823092460632, Accuracy = 0.6086956262588501
Training iter #57200:   Batch Loss = 0.671423, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7157838940620422, Accuracy = 0.54347825050354
Training iter #57300:   Batch Loss = 0.661867, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6693502068519592, Accuracy = 0.6521739363670349
Training iter #57400:   Batch Loss = 0.600320, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6652927994728088, Accuracy = 0.6630434989929199
Training iter #57500:   Batch Loss = 0.615794, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6611447930335999, Accuracy = 0.6413043737411499
Training iter #57600:   Batch Loss = 0.568495, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6888536810874939, Accuracy = 0.5978260636329651
Training iter #57700:   Batch Loss = 0.682452, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7049447298049927, Accuracy = 0.6086956262588501
Training iter #57800:   Batch Loss = 0.666473, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6874215006828308, Accuracy = 0.6304348111152649
Training iter #57900:   Batch Loss = 0.618499, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6898705363273621, Accuracy = 0.6195651888847351
Training iter #58000:   Batch Loss = 0.649453, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7081158757209778, Accuracy = 0.6195651888847351
Training iter #58100:   Batch Loss = 0.686280, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.6445752382278442, Accuracy = 0.695652186870575
Training iter #58200:   Batch Loss = 0.606751, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6512046456336975, Accuracy = 0.6630434989929199
Training iter #58300:   Batch Loss = 0.626890, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6497036814689636, Accuracy = 0.6739130616188049
Training iter #58400:   Batch Loss = 0.591217, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6862059831619263, Accuracy = 0.6304348111152649
Training iter #58500:   Batch Loss = 0.682148, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7141761779785156, Accuracy = 0.5869565010070801
Training iter #58600:   Batch Loss = 0.694541, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6950340270996094, Accuracy = 0.6195651888847351
Training iter #58700:   Batch Loss = 0.604755, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6859147548675537, Accuracy = 0.6413043737411499
Training iter #58800:   Batch Loss = 0.653890, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6937150359153748, Accuracy = 0.6195651888847351
Training iter #58900:   Batch Loss = 0.694062, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.6347376704216003, Accuracy = 0.6847826242446899
Training iter #59000:   Batch Loss = 0.606847, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6631346940994263, Accuracy = 0.6521739363670349
Training iter #59100:   Batch Loss = 0.634754, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6528638005256653, Accuracy = 0.6739130616188049
Training iter #59200:   Batch Loss = 0.557490, Accuracy = 0.8199999928474426
PERFORMANCE ON TEST SET: Batch Loss = 0.6924393773078918, Accuracy = 0.5760869383811951
Training iter #59300:   Batch Loss = 0.676559, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6978567242622375, Accuracy = 0.6086956262588501
Training iter #59400:   Batch Loss = 0.681285, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6796267032623291, Accuracy = 0.6413043737411499
Training iter #59500:   Batch Loss = 0.634277, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6844412088394165, Accuracy = 0.6304348111152649
Training iter #59600:   Batch Loss = 0.648761, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6945247650146484, Accuracy = 0.6413043737411499
Training iter #59700:   Batch Loss = 0.698302, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.6513276696205139, Accuracy = 0.6847826242446899
Training iter #59800:   Batch Loss = 0.564446, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6653425097465515, Accuracy = 0.6413043737411499
Training iter #59900:   Batch Loss = 0.637430, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.6572189927101135, Accuracy = 0.6413043737411499
Training iter #60000:   Batch Loss = 0.542006, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6861526370048523, Accuracy = 0.6304348111152649
Training iter #60100:   Batch Loss = 0.718757, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7022478580474854, Accuracy = 0.5760869383811951
Training iter #60200:   Batch Loss = 0.670164, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6716930866241455, Accuracy = 0.6413043737411499
Training iter #60300:   Batch Loss = 0.629802, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.6752877235412598, Accuracy = 0.6304348111152649
Training iter #60400:   Batch Loss = 0.663177, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6743823289871216, Accuracy = 0.6630434989929199
Training iter #60500:   Batch Loss = 0.705701, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.6414729952812195, Accuracy = 0.695652186870575
Training iter #60600:   Batch Loss = 0.568952, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6893770098686218, Accuracy = 0.6413043737411499
Training iter #60700:   Batch Loss = 0.628129, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6845868229866028, Accuracy = 0.6413043737411499
Training iter #60800:   Batch Loss = 0.496390, Accuracy = 0.8600000143051147
PERFORMANCE ON TEST SET: Batch Loss = 0.6932716965675354, Accuracy = 0.6195651888847351
Training iter #60900:   Batch Loss = 0.728653, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6822606325149536, Accuracy = 0.6521739363670349
Training iter #61000:   Batch Loss = 0.674585, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6717328429222107, Accuracy = 0.6413043737411499
Training iter #61100:   Batch Loss = 0.663122, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.6783276796340942, Accuracy = 0.6630434989929199
Training iter #61200:   Batch Loss = 0.685840, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6807687282562256, Accuracy = 0.6304348111152649
Training iter #61300:   Batch Loss = 0.692530, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6439564824104309, Accuracy = 0.695652186870575
Training iter #61400:   Batch Loss = 0.562887, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6817049980163574, Accuracy = 0.6413043737411499
Training iter #61500:   Batch Loss = 0.670842, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6736302375793457, Accuracy = 0.6413043737411499
Training iter #61600:   Batch Loss = 0.527877, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6931993961334229, Accuracy = 0.6304348111152649
Training iter #61700:   Batch Loss = 0.691031, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7036569118499756, Accuracy = 0.5869565010070801
Training iter #61800:   Batch Loss = 0.642544, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6757901310920715, Accuracy = 0.6413043737411499
Training iter #61900:   Batch Loss = 0.609250, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6791156530380249, Accuracy = 0.6521739363670349
Training iter #62000:   Batch Loss = 0.659927, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6616859436035156, Accuracy = 0.6847826242446899
Training iter #62100:   Batch Loss = 0.683657, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6400550007820129, Accuracy = 0.6847826242446899
Training iter #62200:   Batch Loss = 0.529511, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7015022039413452, Accuracy = 0.6304348111152649
Training iter #62300:   Batch Loss = 0.613303, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.696043074131012, Accuracy = 0.6413043737411499
Training iter #62400:   Batch Loss = 0.565731, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6706952452659607, Accuracy = 0.6521739363670349
Training iter #62500:   Batch Loss = 0.647965, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6535142660140991, Accuracy = 0.6847826242446899
Training iter #62600:   Batch Loss = 0.632146, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6935805082321167, Accuracy = 0.5760869383811951
Training iter #62700:   Batch Loss = 0.626720, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6888923645019531, Accuracy = 0.5652173757553101
Training iter #62800:   Batch Loss = 0.658513, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.6954725384712219, Accuracy = 0.6304348111152649
Training iter #62900:   Batch Loss = 0.612473, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6952008008956909, Accuracy = 0.6304348111152649
Training iter #63000:   Batch Loss = 0.572370, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7068786025047302, Accuracy = 0.5760869383811951
Training iter #63100:   Batch Loss = 0.618778, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7174188494682312, Accuracy = 0.5652173757553101
Training iter #63200:   Batch Loss = 0.571222, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6469337344169617, Accuracy = 0.6413043737411499
Training iter #63300:   Batch Loss = 0.616298, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6362470984458923, Accuracy = 0.6413043737411499
Training iter #63400:   Batch Loss = 0.637616, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6332124471664429, Accuracy = 0.6847826242446899
Training iter #63500:   Batch Loss = 0.581631, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7032879590988159, Accuracy = 0.6195651888847351
Training iter #63600:   Batch Loss = 0.608904, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.6977841854095459, Accuracy = 0.5760869383811951
Training iter #63700:   Batch Loss = 0.566863, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6718592047691345, Accuracy = 0.6304348111152649
Training iter #63800:   Batch Loss = 0.563296, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6659253239631653, Accuracy = 0.6304348111152649
Training iter #63900:   Batch Loss = 0.577789, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6611824631690979, Accuracy = 0.6739130616188049
Training iter #64000:   Batch Loss = 0.604264, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6510496735572815, Accuracy = 0.6847826242446899
Training iter #64100:   Batch Loss = 0.626109, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.666100263595581, Accuracy = 0.6304348111152649
Training iter #64200:   Batch Loss = 0.634945, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6693547368049622, Accuracy = 0.6521739363670349
Training iter #64300:   Batch Loss = 0.570473, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7276298403739929, Accuracy = 0.5652173757553101
Training iter #64400:   Batch Loss = 0.623792, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6787781715393066, Accuracy = 0.6304348111152649
Training iter #64500:   Batch Loss = 0.552552, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6374942064285278, Accuracy = 0.695652186870575
Training iter #64600:   Batch Loss = 0.553351, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.6543708443641663, Accuracy = 0.6630434989929199
Training iter #64700:   Batch Loss = 0.570249, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6654729247093201, Accuracy = 0.6630434989929199
Training iter #64800:   Batch Loss = 0.569388, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6525576114654541, Accuracy = 0.6630434989929199
